ID,品类,标题,店铺名,原价,快递费,快递地区,基本信息,是否天猫,活动价1,累计评价1,月销量1,信誉1,活动价2,累计评价2,月销量2,信誉2,活动价3,累计评价3,月销量3,信誉3,活动价4,累计评价4,月销量4,信誉4,活动价5,累计评价5,月销量5,信誉5,活动价6,累计评价6,月销量6,信誉6,商品名,经济体,省份,地级市,品牌,种蛋,土鸡,蛋包,生食,柴笨,虫草,无菌,谷物,杂粮,草鸡,粮食,土特产,乌骨鸡,苏北,野山,林下,绿皮,胚蛋,山鸡,柴鸡,安全,激素,九华山,大别山,乌鸡,伊势,无抗,一盒,日本,麻酱,皖南,深山,变蛋,五谷,纯粮,毛蛋,大山,五谷杂粮,竹林,田园,草柴,家,柴草,鲜蛋,泰和,蛋土,当日,实蛋,溏,月销量,月销量_log,月均销量,月均评价数,price_log,商品价段
527171041750,蛋,【圣迪乐村】新鲜鸡蛋2盒共60枚谷物粮食鸡蛋当天产精选破损包赔,61e7b2602f4c4ad9,157.0,0.0,四川 绵阳,生产日期：2018年07月05日 至 2018年07月08日||品牌：SUNDAILYFARM/圣迪乐村||系列：谷物蛋||规格：2盒|60枚||产地：中国大陆||省份：四川省||城市：绵阳市||包装方式：包装||净含量：2700g||枚数：60枚||无公害农产品认证编号：WGH-04-04776||厂名：四川圣迪乐村生态食品股份有限公司||厂址：四川省绵阳市梓潼县经济技术产业园区圣迪乐村||厂家联系方式：4006132000||储藏方法：存放在阴凉、干燥、清洁卫生处，0℃-10℃效果更佳||保质期：30||||||,1,119.6,1847.0,510.0,-1.0,119.6,1960.0,628.0,-1.0,119.6,2081.0,500.0,-1.0,119.6,2148.0,313.0,-1.0,119.6,2281.0,593.0,-1.0,119.6,2363.0,366.0,-1.0,鸡蛋,中国大陆,四川省,绵阳,SUNDAILYFARM/圣迪乐村,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485.0,6.186208623900494,485.0,2113.0,5.062595033026967,"(150, 160]"
565250457270,蛋,赤东鲜鸡蛋90枚 日料餐饮专用蛋 业务装 溏心蛋温泉蛋制作专用蛋,e175bd92e2e26703,148.0,0.0,山东 青岛,包装方式：食用农产品||同城服务：同城24小时物流送货上门||售卖方式：单品||生鲜储存温度：0-8℃||产地：中国大陆||省份：山东省||城市：青岛市||套餐份量：3人份||套餐周期：1个月||配送频次：1周2次||枚数：90枚||净含量：5220g||||||,0,148.0,421.0,156.0,17765.0,148.0,519.0,179.0,18380.0,148.0,550.0,254.0,18791.0,148.0,610.0,161.0,19190.0,148.0,707.0,257.0,19745.0,148.0,840.0,284.0,20273.0,鸡蛋,中国大陆,山东省,青岛,其他,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215.0,5.375278407684165,215.0,608.0,5.003946305945459,"(140, 150]"
567934433075,蛋,预定买一送一【誉福园】农家橘园土鸡蛋吃五谷草鸡蛋月子蛋笨鸡蛋,e24f5a9bbb8f55ed,89.0,0.0,湖北 宜昌,生产日期：2018年07月26日 至 2018年07月26日||包装方式：包装||产地：中国大陆||省份：湖北省||城市：宜昌市||套餐份量：1人份||套餐周期：1周||配送频次：1周1次||同城服务：同城24小时卖家送货上门||售卖方式：单品||生鲜储存温度：0-8℃||品牌：誉福园||系列：002||规格：15枚||枚数：15枚||净含量：700g||厂名：誉福园旗舰店||厂址：湖北宜昌||厂家联系方式：0717-6254118||保质期：45||||||,1,39.8,7787.0,327.0,-1.0,35.8,7993.0,777.0,-1.0,35.8,8259.0,706.0,-1.0,39.8,8376.0,673.0,-1.0,39.9,10433.0,7979.0,-1.0,39.9,10656.0,344.0,-1.0,鸡蛋,中国大陆,湖北省,宜昌,誉福园,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1801.0,7.496652438168283,1801.0,8917.0,4.499809670330265,"(80, 90]"
39799519929,蛋,兰皇可生食の鲜鸡蛋20枚/1200g 精选装 破损赔付|顺丰陆运,e7d2e6a5db8ed60b,68.0,0.0,上海,生产日期：2018年10月30日 至 2018年10月30日||品牌：兰皇||系列：兰系列||规格：20枚||包装方式：包装||产地：中国大陆||省份：上海||同城服务：同城24小时物流送货上门||售卖方式：单品||是否为有机食品：否||生鲜储存温度：0-8℃||商品条形码：6940621120012||枚数：20枚||净含量：1200g||产品标准号：GB2749-2015||厂名：日本独资 上海大鹤蛋品有限公司||厂址：上海市浦东新区鹿园工业区鹿达路39号1幢||厂家联系方式：4000301526||配料表：玉米、鱼粉、玉米蛋白、啤酒酵母、海藻粉末、乳酸菌、 钙、米糠、维生素等||储藏方法：常温，建议冰箱冷藏||保质期：30||食品添加剂：无||||||,1,68.0,11072.0,1216.0,-1.0,68.0,11013.0,1325.0,-1.0,68.0,10964.0,1449.0,-1.0,68.0,10882.0,1176.0,-1.0,68.0,10826.0,1812.0,-1.0,68.0,10853.0,1629.0,-1.0,鸡蛋,中国大陆,上海市,其他,兰皇,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1434.0,7.268920128193722,1434.0,10935.0,4.23410650459726,"(60, 70]"
527209018722,蛋,正宗土鸡蛋42枚农家纯粮散养新鲜乌鸡有机初生绿壳柴草笨鸡蛋,6ff2bb63e6276a1a,99.0,0.0,陕西 西安,包装方式：食用农产品||生鲜储存温度：0-8℃||产地：中国大陆||省份：陕西省||城市：西安市||品牌：黑垚||系列：土鸡蛋||规格：42枚||枚数：42枚||净含量：1950g||||||,0,99.0,760.0,239.0,20001.0,99.0,889.0,301.0,20695.0,99.0,1050.0,340.0,21427.0,99.0,1162.0,195.0,22105.0,99.0,1276.0,246.0,22735.0,99.0,1304.0,188.0,23362.0,鸡蛋,中国大陆,陕西省,西安,黑垚,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,252.0,5.53338948872752,252.0,1074.0,4.605170185988092,"(90, 100]"
549390147171,蛋,【伊势食品旗舰店】伊势卵鲜鸡蛋30枚 新鲜、美味、安全！,80d01b0b79818999,90.0,0.0,山东 青岛,生产日期：2018年10月29日 至 2018年10月29日||品牌：伊势||系列：伊势鲜鸡蛋||规格：30枚/盒||包装方式：包装||产地：中国大陆||省份：山东省||城市：青岛市||套餐份量：1人份||套餐周期：1周||售卖方式：单品||是否为有机食品：否||生鲜储存温度：0-8℃||商品条形码：6955126800246||枚数：30枚||净含量：1740g||产品标准号：GB2749||厂名：青岛蓝天伊势农业发展有限公司||厂址：山东省青岛市段泊岚镇青岛畜牧科技示范园||厂家联系方式：0532-83568713||储藏方法：冷藏保管(2~8°C)||保质期：45||食品添加剂：不含任何添加剂||||||,1,90.0,561.0,282.0,-1.0,90.0,629.0,297.0,-1.0,90.0,693.0,328.0,-1.0,90.0,732.0,223.0,-1.0,90.0,776.0,267.0,-1.0,90.0,830.0,235.0,-1.0,鸡蛋,中国大陆,山东省,青岛,伊势,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272.0,5.60947179518496,272.0,704.0,4.51085950651685,"(80, 90]"
577591540342,蛋,武穴竹影山土鸡蛋，纯天然绿色食品，120个/件 同城送货自产自销,63d18c3f7a52e67f,200.0,0.0,湖北 黄冈,包装方式：食用农产品||产地：中国大陆||省份：湖北省||城市：黄冈市||枚数：120枚||净含量：50g||||||,0,200.0,3.0,0.0,315.0,200.0,3.0,0.0,315.0,200.0,3.0,0.0,315.0,200.0,3.0,0.0,315.0,200.0,3.0,0.0,315.0,200.0,0.0,0.0,315.0,鸡蛋,中国大陆,湖北省,黄冈,其他,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2.0,5.303304908059076,"(190, 200]"
566389066817,蛋,正宗农村土鸡蛋农家散养新鲜30枚包邮山中自养当天产草鸡蛋笨鸡蛋,2692f2f46b52b894,60.0,0.0,江西 赣州,净含量：1500g||包装方式：食用农产品||同城服务：同城24小时卖家送货上门||品牌：宝利园||系列：土鸡蛋||规格：约50g/枚||售卖方式：组合||枚数：30枚||生鲜储存温度：8-15℃||产地：中国大陆||省份：江西省||城市：赣州市||||||,0,44.9,238.0,22.0,718.0,44.9,210.0,9.0,765.0,44.9,141.0,12.0,800.0,44.9,97.0,19.0,808.0,35.9,88.0,40.0,825.0,44.9,78.0,23.0,862.0,鸡蛋,中国大陆,江西省,赣州,宝利园,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,21.0,3.091042453358316,21.0,142.0,4.110873864173311,"(50, 60]"
564476030251,蛋,苏北农家野外散养土鸡蛋 新鲜草鸡蛋笨鸡蛋20枚鸡蛋包邮,259b4472ddf9904d,85.0,0.0,江苏 扬州,生产日期：2018年08月01日 至 2018年09月12日||品牌：湖宝||系列：鸡蛋||规格：40||包装方式：散装||产地：中国大陆||省份：江苏省||城市：扬州市||套餐周期：1周||配送频次：1周1次||售卖方式：单品||生鲜储存温度：0-8℃||枚数：20枚||净含量：800g||厂名：高邮市南郊湖宝蛋品加工厂||厂址：江苏省扬州市高邮市城南经济新区||厂家联系方式：18551450288||保质期：30||食品添加剂：无||||||,1,26.8,26.0,14.0,-1.0,26.8,26.0,7.0,-1.0,26.8,27.0,2.0,-1.0,26.8,27.0,0.0,-1.0,26.8,27.0,6.0,-1.0,34.8,32.0,9.0,-1.0,鸡蛋,中国大陆,江苏省,扬州,湖宝,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.0,1.9459101490553132,6.0,28.0,4.454347296253507,"(80, 90]"
535872019783,蛋,【阎罗谷 ＿30枚装土鸡蛋】农家自养土鸡蛋 散养草鸡蛋30枚笨鸡蛋,e2987ead6964e44b,98.8,18.0,安徽 宣城,生产日期：2017年11月15日 至 2017年11月15日||品牌：阎罗谷||系列：tjd||规格：30||包装方式：散装||产地：中国大陆||省份：安徽省||城市：宣城市||枚数：30枚||净含量：1300g||厂名：泾县明达生态农业开发有限公司||厂址：安徽泾县||厂家联系方式：15256327705||储藏方法：冷藏||保质期：30||||||,1,88.8,26.0,0.0,-1.0,88.8,25.0,4.0,-1.0,88.8,18.0,7.0,-1.0,88.8,18.0,0.0,-1.0,88.8,17.0,0.0,-1.0,88.8,17.0,2.0,-1.0,鸡蛋,中国大陆,安徽省,宣城,阎罗谷,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0986122886681098,2.0,20.0,4.603168183317418,"(90, 100]"
18000444076,蛋,农家散养 新鲜正宗土鸡蛋 草鸡蛋 山笨柴鸡蛋 农村一家一户收来的,6e6afaf3741cc602,1.96,7.0,浙江 杭州,净含量：45g||包装方式：食用农产品||枚数：1枚||产地：中国大陆||省份：浙江省||城市：杭州市||套餐份量：5人份||||||,0,1.96,65.0,1120.0,24488.0,1.96,76.0,1030.0,24703.0,1.96,77.0,710.0,24920.0,1.96,94.0,490.0,25087.0,1.96,107.0,890.0,25247.0,1.96,93.0,750.0,25383.0,鸡蛋,中国大陆,浙江省,杭州,其他,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,832.0,6.725033642166843,832.0,85.0,1.085189268335969,"(0, 10]"
568592644531,蛋,正宗柴土鸡蛋农家散养新鲜实发30枚个农村自养纯自家放养笨草月,11bd8557adf37c76,69.8,0.0,河南 焦作,生产日期：2018年08月30日 至 2018年08月31日||包装方式：散装||产地：中国大陆||省份：河南省||城市：焦作市||售卖方式：单品||是否为有机食品：否||生鲜储存温度：0-8℃||品牌：泛亚绿洲||系列：太行山散养柴鸡蛋||规格：15个||枚数：15枚||净含量：760g||厂名：怀康怀药有限公司||厂址：河南省焦作市||厂家联系方式：0391-3658360||配料表：农家土鸡蛋||保质期：45||食品添加剂：无||||||,1,39.8,91.0,59.0,-1.0,39.8,115.0,67.0,-1.0,39.8,131.0,57.0,-1.0,39.8,141.0,46.0,-1.0,39.8,152.0,47.0,-1.0,39.8,160.0,24.0,-1.0,鸡蛋,中国大陆,河南省,焦作,泛亚绿洲,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50.0,3.9318256327243257,50.0,132.0,4.259859000699674,"(60, 70]"
552139516456,蛋,无抗农家自养土鸡蛋30枚包邮新鲜草鸡蛋笨鸡蛋柴鸡蛋,78b30c10af1bf209,68.0,0.0,安徽 六安,净含量：1350g||包装方式：食用农产品||枚数：30枚||产地：中国大陆||省份：安徽省||城市：六安市||||||,0,38.9,11.0,5.0,11965.0,38.9,13.0,6.0,12622.0,38.9,17.0,4.0,13261.0,38.9,18.0,3.0,13764.0,38.9,16.0,3.0,14108.0,38.9,12.0,0.0,14475.0,鸡蛋,中国大陆,安徽省,六安,其他,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0,1.6094379124341003,4.0,14.0,4.23410650459726,"(60, 70]"
576792228560,蛋,农家土鸡蛋,7116e71e719f17af,3.0,10.0,贵州 遵义,产地：中国大陆||省份：贵州省||城市：遵义市||包装方式：食用农产品||净含量：50g||枚数：1枚||||||,0,3.0,4.0,105.0,284.0,3.0,6.0,76.0,286.0,3.0,6.0,380.0,290.0,3.0,8.0,0.0,294.0,3.0,7.0,0.0,294.0,3.0,6.0,0.0,294.0,鸡蛋,中国大陆,贵州省,遵义,其他,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,94.0,4.553876891600541,94.0,6.0,1.3862943611198906,"(0, 10]"
545066743559,蛋,黑羽乌鸡蛋 农家散养纯绿壳鸡蛋 天然柴笨草土鸡蛋新鲜包邮30枚,9ff3fac896f7dc0b,82.5,0.0,安徽 宣城,包装方式：食用农产品||售卖方式：组合||生鲜储存温度：0-8℃||产地：中国大陆||省份：安徽省||城市：宣城市||套餐份量：3人份||套餐周期：2周||品牌：大山竹林||系列：黑羽乌鸡蛋||规格：30枚||净含量：1400g||||||,0,76.8,232.0,38.0,72173.0,76.8,239.0,44.0,72788.0,76.8,260.0,40.0,73399.0,76.8,262.0,24.0,73868.0,76.8,244.0,31.0,74317.0,76.8,209.0,25.0,74721.0,鸡蛋,中国大陆,安徽省,宣城,大山竹林,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,3.5553480614894135,34.0,241.0,4.42484663185681,"(80, 90]"
573932448954,蛋,有机鸡蛋50枚都尔霍姆丹麦品牌有机散养新鲜安全孕婴老人鲜鸡蛋,abb20714a6174364,148.0,0.0,湖北 武汉,生产日期：2018年10月30日 至 2018年10月30日||包装方式：包装||产地：中国大陆||省份：湖北省||城市：咸宁市||是否为有机食品：是||品牌：DUEHOLM/都尔霍姆||系列：有机鸡蛋||规格：50枚||枚数：50枚||净含量：2200g||厂名：都尔霍姆（武汉）有机农业有限公司||厂址：武汉市东湖高新技术开发区888号高农生物园||厂家联系方式：027-65524875 027-81819322||保质期：30||||||,1,148.0,55.0,31.0,-1.0,148.0,68.0,53.0,-1.0,148.0,87.0,85.0,-1.0,148.0,98.0,31.0,-1.0,148.0,110.0,62.0,-1.0,148.0,122.0,59.0,-1.0,鸡蛋,中国大陆,湖北省,咸宁,DUEHOLM/都尔霍姆,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.0,4.007333185232471,54.0,90.0,5.003946305945459,"(140, 150]"
